run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_win7_int64_gate,0,46,1,5.300322447807749,0.07891070843812109,0.4808804593586755,1526.0993795627292,1.605074684274399e-10,1e-05,1,residual,1.6050519247023942e-10,5.24745352459786,0.07518006364244334,0.4926213246166442,0.010075157971778293,0.04962279379571573,0.02383344908405129,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,47,1,6.175357473132728,0.10182821915161115,0.25214126725843555,1634.9519220774248,2.8326235801401367e-10,1e-05,1,residual,2.8319058209547165e-10,6.235435168539178,0.10931944820270544,0.255586898839165,0.009634884139213207,0.06852604156219012,0.013481252741744505,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,48,0,5.0,0.08405664388292468,0.4,8680.25823438645,4.5301556950150257e-10,1e-05,1,residual,0.002652995464767244,2.3616227262577034,0.039702016097373095,0.34673504295579477,1.1171882978629473,1.1171882978629473,0.15361861492319945,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,49,1,3.504899166465966,0.060283811298615236,0.3744032611210146,1592.9949986502068,4.09160756234539e-06,1e-05,1,residual,4.0921573513375e-06,3.4912425921675503,0.06091226748328085,0.3878479994152928,0.003911665814645344,0.010317399279843157,0.034664967498986926,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,50,1,8.089975943594686,0.09468892056447499,0.4443178421795799,1624.5102616214062,1.1355361095866101e-11,1e-05,1,residual,1.1346229511488559e-11,7.59743837053228,0.09387293013391272,0.5005074887871079,0.06482942658314694,0.00869249984418546,0.11226534640609226,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,51,1,7.381146922772306,0.1032203017037005,0.4600785501371127,1656.3308888583792,1.637490143480136e-11,1e-05,1,residual,1.6367351918233908e-11,6.979097570643039,0.1051494637514872,0.5115988098844231,0.05760764168428484,0.018346855789451593,0.10070441672635927,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,52,1,5.397854297606123,0.0934867616727957,0.3366119676027391,1628.4626052346787,4.4801312659714654e-10,1e-05,1,residual,4.479615567376527e-10,5.509235420487406,0.09835789453803442,0.32164448690800906,0.02021716524712055,0.049524574393518456,0.04653423672394782,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,53,1,4.509691839687674,0.06415203092369441,0.41365775802591276,1640.388054969647,4.1066004763390396e-08,1e-05,1,residual,4.1066347558627037e-08,4.71383468287713,0.06165066926811518,0.3979664257371076,0.04330717068441096,0.04057314681696242,0.0394287841235398,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,54,0,5.0,0.07628262766179435,0.4,7310.786065157181,2.463159010090976e-09,1e-05,1,residual,0.01184749006466259,2.359210129402468,0.035993349575428414,0.47003555581010487,1.1193533961582225,1.1193533961582232,0.14900054888273032,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,55,1,2.6826679338792188,0.04105359159949402,0.36534476576859076,1596.702292629157,1.0525700616381695e-06,1e-05,1,residual,1.052932905476478e-06,2.855986092254814,0.04331671577790046,0.33573590634691164,0.060685925203074045,0.05224597797326668,0.08819092287103979,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
