run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_std_int64_p0,0,30,1,3.045993140396825,0.1490953598660807,0.29975941382541427,1697.3149151537832,2.862250228496954e-10,1e-05,1,cost,3.190971237243545e-10,2.2045877397946825,0.02777555113182486,0.3910682327649343,0.3816611085211352,4.367863239093362,0.23348564595479301,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,31,0,5.0,0.05917693724798608,0.4,2622.3742037335633,3.4408781379724473e-11,1e-05,1,cost,0.009845607788182841,5.228111988158105,0.06187673100973518,0.5052479143177404,0.043631809853114885,0.04363180985311484,0.20830944836231835,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,32,1,4.377260440561376,0.015216393306398152,0.43360327636229457,1549.4690247988085,9.010763166172886e-08,1e-05,1,cost,1.2889266823301604e-07,4.93955266031659,0.07141604015131113,0.3916600173438961,0.11383464423257601,0.7869331137072462,0.10709099004499682,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,33,1,3.6564330704109334,0.4036557028765966,0.20136592153195174,1668.3007352950824,8.699509862486465e-11,1e-05,1,cost,8.635342441110083e-11,2.872998302525655,0.042058649405336386,0.21922585914201234,0.2726889073329978,8.597448053702383,0.08146820671593817,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,34,1,3.018811441986924,0.15811231174882873,0.25776155339229134,1699.699077173686,2.1251406884248425e-10,1e-05,1,cost,2.1176586872950764e-10,2.255131720202789,0.03253319788635471,0.27991482572253246,0.3386408496420166,3.860029816347849,0.07914290453554147,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,35,1,3.6947308147022158,0.0509562930661099,0.49427752211876114,1643.0124291297357,3.1646082976344303e-10,1e-05,1,cost,3.1646082976344303e-10,3.971425361147362,0.06718063850997594,0.4947296269094528,0.0696713449916652,0.2415032932659134,0.0009138421596376991,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,36,1,3.169573517618704,0.0824892107651632,0.2657481259554494,1702.034827963333,2.0753072871304568e-10,1e-05,1,cost,2.0757254248771062e-10,2.507316024312086,0.04027295060774383,0.2833794578627076,0.2641300445915336,1.048253468403725,0.06221810162330207,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,37,1,3.274138566868656,0.07178344267548548,0.2591577264227848,1633.5539673272729,1.3425961731261538e-10,1e-05,1,cost,1.344928196589379e-10,2.7606918980411512,0.0431347658306865,0.2605392393613692,0.1859847776536819,0.6641667409822364,0.005302513901440546,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,38,0,5.0,0.09983650756647061,0.4,1741.8913577850103,2.139322052840953e-11,1e-05,1,cost,7.123187978352874e-08,7.722349518094632,0.1541944812188371,0.231102854340336,0.3525286587606215,0.35252865876062156,0.7308310671530517,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,39,1,5.1316138928313375,0.062179529547043,0.32913632554925115,1604.7718614752823,1.405689453726211e-11,1e-05,1,cost,1.406705307793743e-11,5.509567699876662,0.06979918281220308,0.30562941494126494,0.06859953949813258,0.10916536495364143,0.07691311588089028,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,40,1,5.183431311920507,0.06267201236147758,0.31201949201268714,1690.888462579807,1.2320891529249423e-10,1e-05,1,cost,1.2320891529249423e-10,5.445956081392742,0.10296424252062854,0.2940665168354542,0.048205451081253944,0.39132255210908334,0.06105072882975852,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,41,1,5.062476965613444,0.15391322143533936,0.41651972556718114,1614.3765044009067,3.082198385406798e-11,1e-05,1,cost,3.0794394811906045e-11,4.4531909644451115,0.0675965068134128,0.4706783803103183,0.13682009283521754,1.2769404617340259,0.11506509967045933,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,42,0,5.0,0.07715502887907932,0.4,1736.3975456342998,1.2034012675243844e-11,1e-05,1,cost,0.049638493037704214,7.478484552592423,0.11540053832540341,0.24705852606476625,0.3314153469412803,0.33141534694128033,0.6190495684214528,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,43,1,3.5094033495295345,0.146837916625584,0.3621242539230623,1574.0141947953452,1.5588288992951504e-10,1e-05,1,cost,1.5632184435787622e-10,3.578326899148464,0.0658223595917612,0.351469067370809,0.01926138990692301,1.230821221486008,0.03031614313020549,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,44,1,6.504849327247429,0.03345706595595185,0.4731885606757936,1678.2804468675945,2.0070298756280636e-09,1e-05,1,cost,2.0070298756280636e-09,5.38911647441996,0.07194797850978223,0.553572687461874,0.20703446624756014,0.5349825436526623,0.1452097052595585,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,45,1,2.4915545988323333,0.013875290740490202,0.47870012514854626,1750.4115937746158,3.080591148840739e-08,1e-05,1,cost,3.080591148840739e-08,2.435977010148009,0.030401536746959706,0.5537136735337367,0.02281531740767435,0.5435990339574596,0.13547353437465726,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,46,1,5.099323573304729,0.03322472665737609,0.5033397438130577,1527.1339625481487,2.0763781805044346e-09,1e-05,1,cost,2.0763781805044346e-09,5.24745352459786,0.07518006364244334,0.4926213246166442,0.028228921056424848,0.5580646643850554,0.02175792776480901,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,47,1,6.220482091367883,0.057316675810729065,0.23291866460171054,1646.3388426621948,1.2013071093441852e-10,1e-05,1,cost,1.2074491406721677e-10,6.235435168539178,0.10931944820270544,0.255586898839165,0.0023980807701667623,0.475695525791077,0.08869090841670677,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,48,1,2.758007928932175,0.08461057633528132,0.3242672421520464,1596.9999248297818,6.746466371665427e-10,1e-05,1,cost,6.955389944551804e-10,2.3616227262577034,0.039702016097373095,0.34673504295579477,0.1678444225096847,1.131140547819173,0.06479818310897639,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,49,1,3.453440144939324,0.029829126975605032,0.3895147058355306,1592.0284455970495,3.3976407798341768e-09,1e-05,1,cost,4.32021675378369e-09,3.4912425921675503,0.06091226748328085,0.3878479994152928,0.010827791604351487,0.5102936040955542,0.004297318595817124,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,50,0,5.0,0.061779329792270465,0.4,9174.976728862765,2.0648677212520283e-11,1e-05,1,cost,0.02365681837463255,7.59743837053228,0.09387293013391272,0.5005074887871079,0.3418834406879568,0.34188344068795673,0.20081115875143082,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,51,1,8.124237386846172,0.008325397492091074,0.43142060634352736,3314.4366670626646,0.02784524756722012,1e-05,0,cost,0.02784524756722012,6.979097570643039,0.1051494637514872,0.5115988098844231,0.16408135931786696,0.9208232054157925,0.15672085624868642,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,52,1,5.657812628951493,0.2825587805760006,0.3009710362172842,1631.7001583115361,7.577716232276543e-12,1e-05,1,cost,7.511102850799034e-12,5.509235420487406,0.09835789453803442,0.32164448690800906,0.026968752852994354,1.8727615805840248,0.06427422676962435,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,53,1,4.127659874750171,0.03700110570940628,0.44380834190432994,1643.1373301203416,6.543381947388127e-10,1e-05,1,cost,7.999182427553819e-10,4.71383468287713,0.06165066926811518,0.3979664257371076,0.12435200798539289,0.39982637417137157,0.11519041105619551,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,54,1,3.1051740746123935,0.182770582880329,0.37260257417127796,1612.1453754538352,4.22521462262182e-10,1e-05,1,cost,5.409791017929599e-10,2.359210129402468,0.035993349575428414,0.47003555581010487,0.31619224413844843,4.077898696183059,0.20728853473840178,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,55,1,3.0752214868275525,0.18328680353467217,0.3180254101472261,1609.5336153203446,3.4008491855974654e-10,1e-05,1,cost,3.3288985457069487e-10,2.855986092254814,0.04331671577790046,0.33573590634691164,0.07676346714967754,3.2313181007176537,0.05275127224963998,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,56,1,11.193069103861152,0.009200617141075867,0.32584829260800413,3560.1160679202844,1.2028774643568774e-06,1e-05,1,cost,1.451573315991439e-06,7.933316968748333,0.12499547659704575,0.5644347047626578,0.41089397385153537,0.9263923992166824,0.422699756307469,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,57,1,5.159879237300323,0.047379608855107086,0.20860021782562757,1683.583903284073,1.1131942589948096e-11,1e-05,1,cost,1.17117843201342e-11,5.016845945286321,0.06632867624033945,0.21687067677481286,0.028510600798573694,0.2856843896080653,0.038135441232439664,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,58,1,2.4326265298318916,0.05805477535482598,0.38473105786640893,1669.8075423967234,3.165835676943729e-09,1e-05,1,cost,3.7248258227817743e-09,2.115273202214496,0.03613373197897098,0.4359017318188455,0.15002947481448542,0.6066642490350166,0.11739038920290955,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,59,1,10.583157173679911,0.020131937317558884,0.32962897691019233,2947.7385109121337,2.6636143068969886e-08,1e-05,1,cost,2.6636143068969886e-08,7.89161531566454,0.0983212592498911,0.5238636652478534,0.341063489584036,0.7952432925376596,0.37077335425766483,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,60,1,9.46726098360573,0.017468600890054503,0.37895836582130166,2225.18310052076,1.6263096797031196e-07,1e-05,1,cost,1.6263096797031196e-07,6.603773514207141,0.10598162292546066,0.5838829777343715,0.43361382143681576,0.8351733026173738,0.3509686353731948,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,61,1,3.6218705418882724,0.009883448103809665,0.44878019361855886,1688.4509245607583,1.9254596017592718e-07,1e-05,1,cost,0.013875697012923816,3.918395316136757,0.053134138132709625,0.4339665732710274,0.07567505326155702,0.8139906197570302,0.03413539488968854,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,62,1,2.5907913010278065,0.07259980937065241,0.34780022912136105,1596.458872070918,6.107468628058221e-10,1e-05,1,cost,7.017905770401178e-10,2.078511023959135,0.04006140014157583,0.41301836929591507,0.24646502768740833,0.8122134801601237,0.1579061490309338,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
