run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_std_f32_p0,0,18,1,3.9503690815707966,0.20616449540848336,0.4489376017178367,1570.4049638656977,4.160251870777287e-08,1e-05,1,cost,2.3029836052068653e-08,3.6592076967429334,0.0606610821392251,0.49343191961710314,0.07956951585093854,2.398628711161283,0.09017316499060998,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,19,1,2.796953563955043,0.22821812337321767,0.3319278083277304,1641.96431944511,1.955903206063425e-08,1e-05,1,cost,1.4465104357375136e-08,2.1590212139213847,0.03237531783345167,0.4086344011008533,0.2954729420536796,6.0491392408019,0.1877144767216779,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,20,1,3.856792091598293,0.29468553675289616,0.23349249045341278,1740.913079475772,2.4577708035433687e-08,1e-05,1,cost,1.965601683501239e-08,3.6644685576993385,0.06136582590169716,0.209893140687058,0.052483335815467,3.8021114752852405,0.11243506905040042,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,21,1,3.9205808051006783,0.0375050681676731,0.26340490146081186,1663.8636211573685,1.9975140569394867e-08,1e-05,1,cost,1.8104949872643772e-08,3.675221613216589,0.046683339239795896,0.25811531087967005,0.06676038010925509,0.19660699559166592,0.020493129846170764,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,22,1,4.911660349039636,0.09612755849032574,0.5248431158144058,1558.5958948570458,2.481441746526869e-08,1e-05,1,cost,3.7898090332610934e-08,4.421338129135401,0.06852576236123241,0.5722617444775282,0.11089905489768964,0.4027944407767538,0.0828617833023512,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,23,1,9.408739401991724,0.02452975056826688,0.3771604226345464,2097.352177387923,3.197746967220638e-08,1e-05,1,cost,3.2142641492871604e-08,7.73023253893694,0.1192343056297217,0.5000887863655867,0.21713536489364285,0.7942727100332749,0.24581307776250422,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,24,0,5.0,0.07048491331172686,0.4,1699.5784910954642,1.608971367250689e-08,1e-05,1,cost,3.156071909371505e-08,7.237675172340762,0.10202938142017527,0.29023368046485143,0.3091704337453801,0.30917043374538006,0.3781997987254335,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,25,1,4.449415397682285,0.07013007428333895,0.34818095393368403,1558.6363413570095,2.4964635955693204e-08,1e-05,1,cost,2.6958416970979115e-08,4.533736892920887,0.06767662983472793,0.348564425746158,0.018598674168821824,0.03625246195921017,0.0011001461541953479,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,26,1,3.688990342112119,0.03920982158704059,0.350824957234784,1691.6714789841149,1.882125078012109e-08,1e-05,1,cost,1.798161186616909e-08,3.708532750824764,0.04748422547072194,0.34752425592775865,0.005269579649336749,0.17425584605530153,0.009497758072206324,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,27,0,5.0,0.07523393997702402,0.4,3069.4347952073153,1.8033649448745415e-08,1e-05,1,cost,0.0967284637381236,7.323464506618292,0.11019461782295727,0.3847915976505124,0.31726302551457064,0.31726302551457064,0.03952373815423244,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,28,1,4.051869320993468,0.009711054230919322,0.30158695564532834,1510.913946897566,4.849564026465636e-07,1e-05,1,cost,1.1282760547792758e-06,3.9880361962916817,0.07454770539293268,0.29364715778878797,0.016006154798981615,0.8697336936162765,0.02703856531875999,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,29,0,5.0,0.07279103038003855,0.4,5268.726466760548,2.5056891894692512e-08,1e-05,1,cost,0.009438182023197446,7.373075375987463,0.1073387507375635,0.44332073075073086,0.32185692604148125,0.32185692604148114,0.09771871186211027,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,30,1,3.0459924926807815,0.14909526325331038,0.29975949441135386,1697.3149106961857,1.9986236332592e-08,1e-05,1,cost,2.2853539387301947e-08,2.2045877397946825,0.02777555113182486,0.3910682327649343,0.38166081471743135,4.3678597607548095,0.23348543988860598,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,31,0,5.0,0.05917693724798608,0.4,2622.374305404023,1.8971508947140947e-08,1e-05,1,cost,0.005084578198241639,5.228111988158105,0.06187673100973518,0.5052479143177404,0.043631809853114885,0.04363180985311484,0.20830944836231835,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
