run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_win7_int64_p0,0,10,1,2.942896629304185,0.05060936805892871,0.39240643718235874,1597.2520519278632,9.931127027809628e-06,1e-05,1,cost,9.931127027809628e-06,2.929401115705847,0.046731200462293905,0.42512215510687656,0.004606918979439971,0.08298882883960985,0.07695604082617861,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,11,1,1.971908802795637,0.03879116292989445,0.42756984498847606,1526.4246929179492,4.0723849403789814e-08,1e-05,1,cost,4.0723849403789814e-08,2.1409405384403595,0.03492888069643343,0.4318337315367098,0.07895209260125426,0.11057560839203756,0.009873908027194633,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,12,1,3.5556018335205906,0.04695959529602395,0.3093124478258312,1611.7698957445764,3.535150461253522e-08,1e-05,1,cost,3.535150461253522e-08,3.475443148520294,0.045625172275191035,0.3009554993155038,0.023064306212122857,0.029247517418329042,0.027768053846281424,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,13,1,4.485544996697134,0.06617071367294451,0.412862357773151,1578.7223640489935,6.2315260174194975e-09,1e-05,1,cost,6.2315260174194975e-09,4.383492317785077,0.0620392302928347,0.4316979388115358,0.02328113556809488,0.0665946911431456,0.04363138978666225,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,14,1,4.639164319205684,0.08758957462884114,0.5622033898777756,1681.5038361060542,1.0749384715680321e-09,1e-05,1,cost,1.0749384715680321e-09,4.535533312461739,0.08338125294791263,0.5857839200417314,0.02284869266844773,0.05047083765408757,0.040254655952788695,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,15,1,7.964208913920337,0.1082395709545352,0.5131165039840553,1532.427384635131,2.9082680708114594e-11,1e-05,1,cost,2.9082680708114594e-11,7.585962161890749,0.1114323971417409,0.54394349399187,0.049861407684020455,0.02865258460826668,0.056673147759490436,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,16,1,6.1327814090419155,0.09236621476132716,0.49446025045488345,1429.7957568234988,5.624251064872965e-11,1e-05,1,cost,5.624251064872965e-11,5.998593002273881,0.09471812069613306,0.4953306142413841,0.02236998021322128,0.02483058064835443,0.0017571370746660181,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,17,1,5.560317486964576,0.09013369731570665,0.5655219209141181,1559.2559712976222,3.281340199556837e-10,1e-05,1,cost,3.281340199556837e-10,5.398943265384813,0.09075599991377564,0.57682677328866,0.029889964322168304,0.0068568755637116886,0.019598348929072106,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,18,1,3.7196031889224077,0.05764155884687597,0.47089129099808413,1570.8801502131273,2.464537131513511e-06,1e-05,1,cost,2.464537131513511e-06,3.6592076967429334,0.0606610821392251,0.49343191961710314,0.016505073552734485,0.049776944061415425,0.04568133459325098,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,19,1,2.176768762035859,0.03783001158955521,0.3691196695280282,1628.83317825788,8.814616254959606e-07,1e-05,1,cost,8.814616254959606e-07,2.1590212139213847,0.03237531783345167,0.4086344011008533,0.008220182367842376,0.168483095182698,0.09669947382396869,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,20,1,3.732097613680698,0.05500320332809504,0.2508075935736439,1731.8427731754034,1.5306179252050356e-05,1e-05,0,cost,1.5306179252050356e-05,3.6644685576993385,0.06136582590169716,0.209893140687058,0.018455351687836224,0.10368348311313373,0.19492991887518452,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,21,1,3.6644887010164515,0.044699813422994186,0.2818465521234382,1658.5823173030385,4.444285250509994e-07,1e-05,1,cost,4.444285250509994e-07,3.675221613216589,0.046683339239795896,0.25811531087967005,0.00292034422129556,0.04248894464496284,0.09194046320960526,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,22,1,4.449575246492747,0.07006761596344223,0.5668781392619566,1562.4333925533124,2.494740442005039e-09,1e-05,1,cost,2.494740442005039e-09,4.421338129135401,0.06852576236123241,0.5722617444775282,0.006386554597865287,0.022500349490195585,0.009407592360532112,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,23,1,8.03285216913929,0.11740783767671606,0.46438555136964926,1654.534302393794,2.009620247989119e-11,1e-05,1,cost,2.009620247989119e-11,7.73023253893694,0.1192343056297217,0.5000887863655867,0.03914754552053425,0.015318309133930652,0.07139379240116944,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,24,1,7.416291223842168,0.10995315285804697,0.20414845977511537,1852.9157699714729,7.98336396989896e-12,1e-05,1,cost,7.98336396989896e-12,7.237675172340762,0.10202938142017527,0.29023368046485143,0.02467864987696579,0.077661663018814,0.2966065845695719,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,25,1,4.545802663402029,0.06580183582393763,0.3537538666551397,1563.1273760842666,5.217738185958609e-10,1e-05,1,cost,5.217738185958609e-10,4.533736892920887,0.06767662983472793,0.348564425746158,0.0026613301049698127,0.027702236582535275,0.014888039414443638,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,26,1,3.668570174365252,0.04728884927579341,0.3663874462565265,1690.1897925916614,6.654779018594459e-06,1e-05,1,cost,6.654779018594459e-06,3.708532750824764,0.04748422547072194,0.34752425592775865,0.010775845636154796,0.004114549473887803,0.054278773371977375,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,27,1,7.609204645581839,0.09869612642283519,0.3398851777702028,1779.4944418479868,4.6455062019390425e-12,1e-05,1,cost,4.6455062019390425e-12,7.323464506618292,0.11019461782295727,0.3847915976505124,0.03901707159300365,0.1043471235464147,0.11670322365275752,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,28,1,4.031709462208765,0.07084187665734101,0.3138610860803085,1509.0665960819824,5.051839169212258e-09,1e-05,1,cost,5.051839169212258e-09,3.9880361962916817,0.07454770539293268,0.29364715778878797,0.010951070594016461,0.04971083571330135,0.06883747298538413,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,29,1,7.64849731390435,0.09987800071582613,0.390275636442346,1595.9495188993315,1.729866250244072e-11,1e-05,1,cost,1.729866250244072e-11,7.373075375987463,0.1073387507375635,0.44332073075073086,0.03735509592291401,0.06950658518449168,0.1196539900549134,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,30,1,2.112495481154677,0.031249219213872317,0.3593339980137653,1668.2263438790992,0.0004264888527330535,1e-05,0,cost,0.0004264888527330535,2.2045877397946825,0.02777555113182486,0.3910682327649343,0.04177300679744423,0.1250620758364494,0.08114756477866102,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,31,1,5.242205136740998,0.05930168050075157,0.5166254903293451,1574.3102919245248,3.8915998201716206e-10,1e-05,1,cost,3.8915998201716206e-10,5.228111988158105,0.06187673100973518,0.5052479143177404,0.0026956478007385907,0.04161581368250493,0.02251879857231748,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,32,1,4.964530433698347,0.07461321233991432,0.38259160639981504,1551.6666104057797,2.516859776147129e-09,1e-05,1,cost,2.516859776147129e-09,4.93955266031659,0.07141604015131113,0.3916600173438961,0.005056687335763044,0.04476826468996671,0.02315378272609983,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,33,1,2.7003616711630354,0.04034854608728486,0.3002526504475473,1635.1806430604897,2.267095790486895e-05,1e-05,0,cost,2.267095790486895e-05,2.872998302525655,0.042058649405336386,0.21922585914201234,0.06008936072494535,0.04065996750324916,0.36960416815174435,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,34,1,1.9565085628658325,0.03439128042700317,0.3530415942260474,1640.4007497852058,5.420586191365317e-07,1e-05,1,cost,5.420586191365317e-07,2.255131720202789,0.03253319788635471,0.27991482572253246,0.1324193858219968,0.057113430629817975,0.2612464999478176,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,35,1,4.037351868722905,0.07132168222480735,0.46349376262223485,1631.2350671995127,1.1325175006127175e-08,1e-05,1,cost,1.1325175006127175e-08,3.971425361147362,0.06718063850997594,0.4947296269094528,0.016600213167923324,0.06164043401011278,0.06313724221924326,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,36,1,2.299887439478451,0.04496226838894456,0.34795122934214956,1653.0442812389174,3.8064728520838254e-05,1e-05,0,cost,3.8064728520838254e-05,2.507316024312086,0.04027295060774383,0.2833794578627076,0.0827293340058901,0.1164383962544589,0.2278632755050505,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,37,1,2.6127504525451264,0.03948789615531784,0.32207378475014137,1599.550349173267,3.529370315430436e-05,1e-05,0,cost,3.529370315430436e-05,2.7606918980411512,0.0431347658306865,0.2605392393613692,0.05358853901842385,0.08454594814965322,0.23618148859114255,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,38,1,7.762372162119662,0.1368767135038863,0.1509867466340742,2030.1752842544981,2.5089708088898988e-11,1e-05,1,cost,2.5089708088898988e-11,7.722349518094632,0.1541944812188371,0.231102854340336,0.005182703001366385,0.11231120321597597,0.3466686204934449,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,39,1,5.639049004670042,0.07047107767694948,0.28986738760465774,1604.907806208279,2.651362462913198e-10,1e-05,1,cost,2.651362462913198e-10,5.509567699876662,0.06979918281220308,0.30562941494126494,0.02350117320389377,0.0096261136259166,0.05157235058554918,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,40,1,5.350628994309396,0.09810929201347246,0.30683402384916614,1691.0067697270006,6.399006602375579e-10,1e-05,1,cost,6.399006602375579e-10,5.445956081392742,0.10296424252062854,0.2940665168354542,0.01750419681294367,0.04715181103948203,0.04341707159015329,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,41,1,4.590301980379713,0.06321914159495917,0.4554993094982556,1615.596605964826,7.2734270273322466e-09,1e-05,1,cost,7.2734270273322466e-09,4.4531909644451115,0.0675965068134128,0.4706783803103183,0.030789386089506238,0.06475726964022716,0.032249347849916316,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,42,1,7.608053018224021,0.11504113420400071,0.15437299147258204,1936.6058576807575,3.3730045666258146e-12,1e-05,1,cost,3.3730045666258146e-12,7.478484552592423,0.11540053832540341,0.24705852606476625,0.01732549752833053,0.003114405934478943,0.37515618695096864,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,43,1,3.644001592214961,0.07105418235915474,0.3333451852083283,1576.7970474084557,6.63196512706854e-08,1e-05,1,cost,6.63196512706854e-08,3.578326899148464,0.0658223595917612,0.351469067370809,0.01835346376043109,0.07948397474417472,0.051566080332638674,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,44,1,5.4944760085362025,0.06751066027805418,0.5644484786379891,1633.9275645225316,8.964306796865884e-10,1e-05,1,cost,8.964306796865884e-10,5.38911647441996,0.07194797850978223,0.553572687461874,0.019550428092683377,0.0616739806125997,0.019646545832997006,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,45,1,2.5069837017052414,0.02894163172218934,0.48320625483657953,1709.6772822917746,0.0008849006038319368,1e-05,0,cost,0.0008849006038319368,2.435977010148009,0.030401536746959706,0.5537136735337367,0.029149163256232107,0.04802076411207616,0.12733552026480935,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,46,1,5.300322447807749,0.07891070843812109,0.4808804593586755,1526.0993795627292,1.605074684274399e-10,1e-05,1,cost,1.605074684274399e-10,5.24745352459786,0.07518006364244334,0.4926213246166442,0.010075157971778293,0.04962279379571573,0.02383344908405129,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,47,1,6.175357473132728,0.10182821915161115,0.25214126725843555,1634.9519220774248,2.8326235801401367e-10,1e-05,1,cost,2.8326235801401367e-10,6.235435168539178,0.10931944820270544,0.255586898839165,0.009634884139213207,0.06852604156219012,0.013481252741744505,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,48,1,2.6118636206458827,0.03859327535969024,0.2857880417806521,1591.9305627694177,0.0030203081560582906,1e-05,0,cost,0.0030203081560582906,2.3616227262577034,0.039702016097373095,0.34673504295579477,0.10596141864908218,0.027926560076031417,0.17577398769847674,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,49,1,3.504899166465966,0.060283811298615236,0.3744032611210146,1592.9949986502068,4.09160756234539e-06,1e-05,1,cost,4.09160756234539e-06,3.4912425921675503,0.06091226748328085,0.3878479994152928,0.003911665814645344,0.010317399279843157,0.034664967498986926,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,50,1,8.089975943594686,0.09468892056447499,0.4443178421795799,1624.5102616214062,1.1355361095866101e-11,1e-05,1,cost,1.1355361095866101e-11,7.59743837053228,0.09387293013391272,0.5005074887871079,0.06482942658314694,0.00869249984418546,0.11226534640609226,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,51,1,7.381146922772306,0.1032203017037005,0.4600785501371127,1656.3308888583792,1.637490143480136e-11,1e-05,1,cost,1.637490143480136e-11,6.979097570643039,0.1051494637514872,0.5115988098844231,0.05760764168428484,0.018346855789451593,0.10070441672635927,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,52,1,5.397854297606123,0.0934867616727957,0.3366119676027391,1628.4626052346787,4.4801312659714654e-10,1e-05,1,cost,4.4801312659714654e-10,5.509235420487406,0.09835789453803442,0.32164448690800906,0.02021716524712055,0.049524574393518456,0.04653423672394782,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,53,1,4.509691839687674,0.06415203092369441,0.41365775802591276,1640.388054969647,4.1066004763390396e-08,1e-05,1,cost,4.1066004763390396e-08,4.71383468287713,0.06165066926811518,0.3979664257371076,0.04330717068441096,0.04057314681696242,0.0394287841235398,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,54,1,2.4559675771079252,0.023229750929847803,0.4087992920523282,1664.88232273326,0.01175901075825278,1e-05,0,cost,0.01175901075825278,2.359210129402468,0.035993349575428414,0.47003555581010487,0.04101264507963253,0.3546099153354135,0.13028006711585077,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,55,1,2.6826679338792188,0.04105359159949402,0.36534476576859076,1596.702292629157,1.0525700616381695e-06,1e-05,1,cost,1.0525700616381695e-06,2.855986092254814,0.04331671577790046,0.33573590634691164,0.060685925203074045,0.05224597797326668,0.08819092287103979,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,56,1,8.410669556528791,0.13328123555954505,0.5219685576107415,1610.1825527938902,1.46264111933192e-11,1e-05,1,cost,1.46264111933192e-11,7.933316968748333,0.12499547659704575,0.5644347047626578,0.06017061837575517,0.06628847049570052,0.07523659830550841,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,57,1,4.906621370083148,0.06486947776918407,0.24367476187984471,1685.7590855460987,7.936911697314919e-09,1e-05,1,cost,7.936911697314919e-09,5.016845945286321,0.06632867624033945,0.21687067677481286,0.021970890955249952,0.02199951143104414,0.12359478701154147,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,58,1,1.9514344851404664,0.028814090941329244,0.4148821852120646,1700.6848497309263,0.013889899741689596,1e-05,0,cost,0.013889899741689596,2.115273202214496,0.03613373197897098,0.4359017318188455,0.07745510929865022,0.202570856558675,0.048220837570602554,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,59,1,8.348472522220497,0.11174846307938972,0.4570819444096502,1671.108071551189,3.849198737526649e-12,1e-05,1,cost,3.849198737526649e-12,7.89161531566454,0.0983212592498911,0.5238636652478534,0.05789146939906134,0.13656460395174905,0.12747919977730668,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,60,1,6.963623830836185,0.09191990081670331,0.5658116161166911,1691.9855745188852,1.1797315901951322e-10,1e-05,1,cost,1.1797315901951322e-10,6.603773514207141,0.10598162292546066,0.5838829777343715,0.05449161995863024,0.13268075842400795,0.03095031420131878,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,61,1,3.880058455713553,0.054713668826884825,0.439448761349877,1680.8658199316897,3.695222442479107e-07,1e-05,1,cost,3.695222442479107e-07,3.918395316136757,0.053134138132709625,0.4339665732710274,0.00978381641722694,0.029727229041150712,0.01263274274220603,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,62,1,1.8802756562294585,0.04193247253342491,0.402770215121165,1616.0919035666122,2.2032972644969728e-07,1e-05,1,cost,2.2032972644969728e-07,2.078511023959135,0.04006140014157583,0.41301836929591507,0.09537373891434982,0.04670511727590048,0.024812829008599293,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,63,1,2.475661905101036,0.04955598212186173,0.4026618789068597,1563.0397362205758,1.2938358454062104e-08,1e-05,1,cost,1.2938358454062104e-08,2.6137550277916004,0.04752445333866216,0.40444406575653136,0.05283323082012061,0.042747020543777055,0.004406510072877363,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,64,1,5.938102592825082,0.08158721845856873,0.23566224864394675,1642.7331960657928,3.0507352200004334e-10,1e-05,1,cost,3.0507352200004334e-10,5.860368252397157,0.0860479582779752,0.24783542849983065,0.013264412248518428,0.0518401587751356,0.04911799709012231,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,65,1,4.418696462136489,0.0628781763161466,0.361492386664896,1583.9545926108945,8.154904046486777e-08,1e-05,1,cost,8.154904046486777e-08,4.30400773568873,0.06013904754071456,0.3849879814744761,0.0266469610397683,0.045546593892722295,0.061029424138368295,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,66,1,4.343728361816998,0.06123376024540312,0.520915733909669,1557.599580704752,2.491976958118869e-08,1e-05,1,cost,2.491976958118869e-08,4.318348807741663,0.0696148764751192,0.5222439031398431,0.0058771431408773936,0.12039260362275504,0.0025431971961546165,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,67,1,3.894203474332979,0.0538202449939153,0.35749781524459456,1597.6711676134867,1.814376166253684e-07,1e-05,1,cost,1.814376166253684e-07,3.960109834459873,0.05446496730124102,0.34712685755406425,0.016642558636478514,0.011837376193761717,0.029876563754261103,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,68,1,4.182516838068657,0.0612787591893178,0.3205382643055523,1707.818519981848,2.630084192101201e-09,1e-05,1,cost,2.630084192101201e-09,4.125198537854926,0.06517888389637731,0.30870120331280154,0.01389467675016094,0.059837242890811215,0.03834471931344075,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,69,1,3.8161465297617774,0.06810519466392394,0.5054599209039738,1627.9768919017715,1.617341356674462e-08,1e-05,1,cost,1.617341356674462e-08,3.98556651662461,0.06486902888517804,0.5008875673607459,0.04250838272455057,0.04988768653333939,0.009128502764243828,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,70,1,8.187165253714404,0.10123394224248708,0.4238602164570244,1662.8751060240193,6.3779259651397524e-12,1e-05,1,cost,6.3779259651397524e-12,7.891559196280233,0.09356397053860316,0.48752392280374107,0.03745851105995738,0.08197569705231139,0.13058580998566777,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,71,1,7.073996622056662,0.10889360087893588,0.45834137708048445,1556.8074539455158,3.06003833383528e-11,1e-05,1,cost,3.06003833383528e-11,6.916515443621282,0.10275469519295186,0.49651413371788505,0.022768860955933546,0.059743310750486264,0.0768815106058794,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,72,1,5.928498699688248,0.10534841071957148,0.38204261449822163,1585.0169797731833,5.466305186274667e-11,1e-05,1,cost,5.466305186274667e-11,5.806770596147759,0.10944570523234433,0.395861478749134,0.020963132867904955,0.037436777478610336,0.0349083328203038,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,73,1,5.619981209853091,0.09267402314061705,0.22474362857123295,1680.535732949503,7.040686367254523e-10,1e-05,1,cost,7.040686367254523e-10,5.499298916315833,0.09796057576842863,0.23441611969975687,0.021945032516637084,0.05396612449796732,0.04126205629933884,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
series_win7_int64_p0,0,74,1,6.7371317275438924,0.11230081307104237,0.24448445061877744,1663.1400551456532,1.0681114326338559e-10,1e-05,1,cost,1.0681114326338559e-10,6.778536214374777,0.11849103027356377,0.26247121425960335,0.006108175205006838,0.052242074258531314,0.06852851918090978,20c8cc6d76d924a0c2d1f63c266844d1d7f1e774fa2e523d439a7afc123b6c63
